  -4.00000000       1.20000005       1.20000005       1.20000005       1.20000005    
  -3.86666632       1.20000005       1.20000005       1.20000005       1.20000005    
  -3.73333311       1.20000005       1.20000005       1.20000005       1.20000005    
  -3.59999990       1.20000005       1.20000005       1.20000005       1.20000005    
  -3.46666670       1.20000005       1.20000005       1.20000005       1.20000005    
  -3.33333302       1.20000005       1.20000005       1.20000005       1.20000005    
  -3.19999981       1.20000005       1.20000005       1.20000005       1.20000005    
  -3.06666660       1.20000005       1.20000005       1.20000005       1.20000005    
  -2.93333340       1.20000005       1.20000005       1.20000005       1.20000005    
  -2.79999971       1.20000005       1.20000005       1.20000005       1.20000005    
  -2.66666651       1.20000005       1.20000005       1.20000005       1.20000005    
  -2.53333330       1.20000005       1.20000005       1.20000005       1.20000005    
  -2.40000010       1.20000005       1.20000005       1.20000005       1.20000005    
  -2.26666641       1.20000005       1.20000005       1.20000005       1.20000005    
  -2.13333321       1.20000005       1.20000005       1.20000005       1.20000005    
  -2.00000000       1.20000005       1.20000005       1.20000005       1.20000005    
  -1.86666644       1.20000005       1.20000005       1.20000005       1.20000005    
  -1.73333323       1.20000005       1.20000005       1.20000005       1.20000005    
  -1.60000002       1.20000005       1.20000005       1.20000005       1.20000005    
  -1.46666682       1.20000005       1.20000005       1.20000005       1.20000005    
  -1.33333313       1.20000005       1.20000005       1.20000005       1.20000005    
  -1.19999993       1.20000005       1.20000005       1.20000005       1.20000005    
  -1.06666672       1.20000005       1.20000005       1.20000005       1.20000005    
 -0.933333516       1.20000005       1.20000005       1.20000005       1.20000005    
 -0.799999833       1.20000005       1.20000005       1.20000005       1.20000005    
 -0.666666627       1.20000005       1.20000005       1.20000005       1.20000005    
 -0.533333421       1.20000005       1.20000005       1.20000005       1.20000005    
 -0.400000215       1.20000005       1.20000005       1.20000005       1.20000005    
 -0.266666532       1.20000005       1.20000005       1.20000005       1.20000005    
 -0.133333445       1.20000005       1.20000005       1.20000005       1.20000005    
   0.00000000       1.20000005       1.20000005       1.20000005      0.400000006    
  0.133333206       1.20000005       1.20000005       1.20000005      0.400000006    
  0.266666889       1.20000005       1.20000005       1.20000005      0.400000006    
  0.400000095       1.20000005       1.20000005       1.20000005      0.400000006    
  0.533333302       1.20000005       1.20000005       1.20000005      0.400000006    
  0.666666508       1.20000005       1.20000005       1.20000005      0.400000006    
  0.800000191       1.20000005       1.20000005       1.20000005      0.400000006    
  0.933333397       1.20000005       1.20000017       1.20000005      0.400000006    
   1.06666660       1.20000005       1.20000923       1.20000005      0.400000006    
   1.19999981       1.20000005       1.20083988       1.20000005      0.400000006    
   1.33333349       1.20000005       1.08090830       1.20000005      0.400000006    
   1.46666670       1.20000839      0.627682388       1.20000005      0.400000006    
   1.59999990       1.19947183      0.441904813       1.20000005      0.400000006    
   1.73333311       1.18628240      0.406500459       1.20000005      0.400000006    
   1.86666679      0.713997364      0.400912434      0.400000006      0.400000006    
   2.00000000      0.419582397      0.400111973      0.400000006      0.400000006    
   2.13333321      0.400638461      0.400011301      0.400000006      0.400000006    
   2.26666689      0.400019169      0.400000870      0.400000006      0.400000006    
   2.40000010      0.400000513      0.400000036      0.400000006      0.400000006    
   2.53333330      0.400000006      0.400000006      0.400000006      0.400000006    
   2.66666651      0.400000006      0.400000006      0.400000006      0.400000006    
   2.80000019      0.400000006      0.400000006      0.400000006      0.400000006    
   2.93333340      0.400000006      0.400000006      0.400000006      0.400000006    
   3.06666660      0.400000006      0.400000006      0.400000006      0.400000006    
   3.19999981      0.400000006      0.400000006      0.400000006      0.400000006    
   3.33333349      0.400000006      0.400000006      0.400000006      0.400000006    
   3.46666670      0.400000006      0.400000006      0.400000006      0.400000006    
   3.59999990      0.400000006      0.400000006      0.400000006      0.400000006    
   3.73333311      0.400000006      0.400000006      0.400000006      0.400000006    
   3.86666679      0.400000006      0.400000006      0.400000006      0.400000006    
